6,0,4,0,-9,-1,-6,-5,-8,-4,-7,-2,0,9,2,3,-6,0,-5,2,-2,2,1,0,-1,0,-2,11,0,-1,4,1,1,0,7,2,-3,5,2,-1,1,1,2,3,2,8,1,2,4,2,3,0,0,1,-5,-3,-5,2,3,2,-2,3,-6,4
5,1,9,5,-2,5,-3,-1,-4,0,-1,1,2,6,1,5,-2,3,0,5,2,4,6,0,1,0,1,9,0,0,3,2,2,1,7,4,-4,4,2,2,1,3,1,4,4,5,-1,2,3,2,4,-2,1,0,-7,-10,-10,-6,-2,-2,-6,-1,-6,5
2,1,10,8,3,9,1,2,0,2,3,3,3,1,0,5,1,5,5,6,5,6,8,-1,2,0,4,6,1,2,2,2,3,2,4,4,-4,2,2,4,1,3,0,3,5,1,-3,1,1,2,5,-5,0,-1,-9,-14,-15,-14,-7,-7,-9,-5,-6,6
-1,1,9,10,8,10,4,6,3,4,7,5,4,-3,-2,4,2,5,8,5,6,7,9,0,3,0,5,2,0,3,0,1,1,2,0,3,-4,0,1,4,-1,3,-1,2,4,-4,-6,0,-1,1,4,-7,-1,-2,-9,-15,-17,-20,-12,-12,-12,-8,-5,6
-4,0,8,8,9,8,7,8,6,4,9,5,4,-6,-4,1,2,3,9,3,5,6,7,-1,3,0,4,-1,-1,4,-2,0,-1,1,-3,0,-4,-1,0,2,-3,2,-1,0,2,-9,-7,-2,-4,0,1,-9,-2,-3,-9,-14,-17,-22,-15,-15,-13,-10,-5,5
-6,0,5,4,8,6,8,8,6,5,8,4,2,-9,-4,-1,1,2,7,1,3,3,3,-1,1,0,2,-3,-3,3,-4,-2,-3,0,-5,-3,-4,-3,-2,-2,-5,0,-2,-2,0,-12,-8,-4,-6,-2,-2,-8,-3,-4,-7,-11,-14,-20,-15,-16,-13,-10,-3,2
-5,-1,3,-2,5,2,6,5,5,4,5,2,1,-10,-5,-4,0,0,4,-2,0,-1,-1,-1,-2,0,0,-6,-4,2,-5,-3,-5,-1,-6,-5,-2,-3,-3,-4,-5,-2,-2,-4,-2,-12,-6,-6,-7,-4,-4,-6,-3,-5,-4,-7,-9,-15,-13,-15,-12,-8,-2,-1
-3,-2,1,-7,0,-1,2,1,3,2,0,-1,-1,-10,-5,-6,-1,-1,0,-4,-1,-5,-4,0,-4,0,-2,-8,-4,0,-4,-4,-4,-2,-4,-6,0,-2,-3,-5,-3,-3,-2,-4,-3,-9,-3,-6,-7,-4,-6,-3,-4,-5,-1,-3,-3,-8,-10,-11,-8,-6,0,-4
-1,-2,-1,-10,-3,-4,-2,-4,1,0,-4,-4,-1,-8,-4,-7,0,-2,-4,-5,-2,-6,-4,0,-4,-1,-2,-9,-3,-1,-2,-3,-2,-1,-2,-5,2,-1,-2,-3,0,-2,-2,-3,-3,-4,0,-5,-5,-3,-5,0,-4,-5,2,0,1,-1,-5,-6,-5,-2,2,-5
1,-1,-2,-10,-4,-5,-5,-7,-1,-1,-7,-5,-1,-5,-3,-5,0,-3,-5,-5,-1,-6,-4,1,-3,-2,-1,-7,-1,-2,1,-3,-1,-1,0,-4,4,0,-2,-1,1,-1,-3,-1,-2,1,1,-3,-2,-1,-3,3,-3,-4,3,3,4,4,-2,-1,-1,0,3,-5
1,0,-3,-8,-4,-5,-6,-8,-2,-3,-7,-4,-1,-1,-2,-3,1,-3,-4,-3,-1,-4,-3,1,-1,-3,0,-4,0,-3,3,-1,0,-1,0,-3,4,0,-1,0,1,-1,-3,0,-2,4,2,-1,1,1,0,4,-3,-3,3,3,5,7,1,3,1,2,3,-4
0,1,-3,-5,-4,-4,-5,-7,-4,-3,-7,-3,-1,3,-1,-1,1,-3,-3,-1,-1,-2,-3,0,0,-3,0,0,1,-4,3,0,0,-3,0,-2,2,-1,-2,0,-1,-1,-2,-1,-3,5,1,2,4,2,1,4,-2,-1,3,3,6,9,3,7,4,3,3,-2
-1,2,-4,-2,-3,-4,-4,-5,-6,-4,-5,-2,-2,5,-1,0,-1,-3,-2,1,-2,-1,-3,-2,0,-3,0,2,1,-5,1,0,-1,-5,-2,-1,0,-2,-2,-2,-4,-2,-2,-1,-3,4,1,3,5,1,1,4,-1,1,3,3,5,9,6,10,5,4,3,-1
-2,2,-4,0,-3,-3,-4,-4,-7,-3,-3,-2,-3,6,0,0,-4,-3,-2,1,-3,-1,-4,-4,0,-2,-2,2,0,-5,-1,0,-2,-6,-4,0,-2,-3,-1,-2,-6,-3,-1,-2,-3,2,2,3,4,0,0,3,0,3,2,1,4,9,7,11,6,3,2,0
-1,2,-5,2,-3,-2,-3,-3,-7,-3,-2,-2,-4,5,0,1,-5,-3,-3,0,-4,-2,-4,-5,-1,-1,-4,1,-1,-5,-4,0,-1,-6,-4,1,-2,-3,0,-2,-6,-2,0,-2,-2,1,4,2,3,-1,0,2,2,4,2,0,4,7,8,11,7,2,1,0
0,1,-5,4,-2,-1,-2,-1,-5,-2,0,-2,-4,3,1,0,-6,-2,-3,0,-5,-1,-2,-4,-2,0,-5,0,-1,-3,-4,0,0,-4,-4,3,-1,-2,1,0,-4,-1,0,-2,0,0,4,1,1,-2,-1,0,3,4,2,0,2,5,8,10,7,1,1,0
0,-1,-4,6,-1,0,0,1,-2,-1,2,-1,-2,1,2,1,-4,-1,-2,-1,-3,0,0,-2,-1,0,-4,-1,0,-1,-3,1,2,-1,-3,4,1,-1,1,1,0,0,1,-1,2,0,4,0,-1,-1,-1,-1,3,3,1,0,1,2,6,8,6,0,0,0
0,-2,-3,7,1,1,2,4,1,0,4,0,-1,0,2,1,-1,1,0,-1,-1,1,2,0,0,0,-3,-1,0,1,-2,2,2,1,-2,4,2,-1,0,2,3,1,1,0,3,-1,1,-1,-2,-1,-1,-2,2,2,0,0,-1,-1,4,4,5,-1,-1,0
-1,-4,-1,6,2,1,3,5,4,1,4,1,0,-1,2,1,1,2,1,0,1,2,3,1,0,0,-1,0,0,2,-1,2,1,2,-1,3,2,-1,0,2,5,1,2,0,2,-1,-2,-2,-3,-1,-1,-3,0,0,-2,0,-3,-4,0,0,3,-1,-1,-1
-3,-5,0,3,2,0,4,5,5,2,2,1,0,-1,1,0,2,2,1,0,1,1,2,1,0,0,0,0,0,2,0,1,0,2,0,1,1,-1,-1,0,6,1,2,1,0,-2,-4,-3,-3,-1,-1,-4,-1,-1,-3,0,-4,-6,-3,-5,0,-1,-2,-2
-3,-4,1,0,1,-2,3,3,3,1,1,0,0,-1,0,0,2,1,0,0,1,0,0,1,-1,0,0,1,0,1,-1,0,-1,2,2,-1,0,-1,-1,-1,6,0,2,1,-3,-2,-6,-3,-3,-2,0,-4,-1,-2,-4,-1,-4,-7,-6,-10,-3,-1,-3,-2
-2,-3,2,-3,0,-3,1,1,2,0,0,0,0,-2,-1,-1,1,0,0,0,0,-1,-1,1,-1,1,0,1,-1,0,-1,-2,-1,3,3,-3,-1,0,0,-1,4,0,1,2,-4,-2,-5,-2,-2,-2,0,-4,-1,-3,-5,-2,-4,-6,-8,-13,-7,-1,-4,-1
0,-1,4,-5,-1,-2,-1,-1,0,0,-1,0,0,-2,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,2,1,2,-1,0,-1,-3,-1,3,3,-5,-2,2,1,0,1,-1,1,2,-4,-2,-4,-1,-2,-1,0,-4,-2,-3,-4,-2,-2,-6,-9,-14,-9,-1,-3,0
2,1,4,-5,-2,0,-2,-3,-1,-1,-1,1,0,-2,-2,-1,2,0,0,0,-1,0,-1,1,-1,2,1,2,-1,0,0,-3,-1,4,4,-5,-2,3,1,0,-1,-1,0,1,-3,-2,-3,0,-1,-1,-1,-4,-2,-3,-3,-2,-1,-4,-8,-12,-9,-1,-3,1
3,2,3,-4,-2,1,-3,-3,-1,-2,-1,1,0,-2,-2,0,2,0,1,0,0,0,0,0,0,2,1,1,-1,0,1,-2,0,3,4,-4,-3,3,0,0,-4,-1,-2,0,-1,-2,-2,1,-1,0,-1,-2,-2,-2,-2,-1,0,-3,-6,-9,-8,0,-2,1
2,2,2,-3,-1,2,-3,-3,-1,-2,-2,1,0,-2,-2,0,2,0,1,0,0,1,1,-1,0,0,1,0,-1,1,2,-2,-1,1,2,-2,-3,2,-2,-1,-6,-1,-3,-1,1,-1,-2,1,0,1,-1,-1,-3,-1,-1,0,0,-1,-3,-4,-5,-1,-1,0
1,1,0,-2,-1,2,-3,-3,-2,-3,-2,0,0,-2,-2,0,1,0,1,0,1,0,1,-2,1,-1,0,-2,-1,0,2,-2,-1,-1,1,0,-3,0,-3,-3,-6,-1,-4,-2,2,-1,-2,0,0,2,-1,1,-2,0,0,0,0,0,0,0,-3,-1,0,0
-1,0,-1,-2,-2,2,-2,-2,-2,-2,-2,-2,0,-1,-2,-1,-1,-2,0,0,1,-1,1,-3,0,-2,-1,-4,-2,0,1,-1,-1,-3,-1,1,-3,-1,-3,-4,-6,-1,-4,-2,3,0,-1,0,0,2,0,2,-1,2,1,0,0,1,2,4,0,-1,0,0
-3,0,-3,-2,-2,0,-1,-2,-2,-2,-1,-2,0,0,-1,-1,-3,-3,-1,0,0,-2,-1,-3,0,-4,-2,-5,-1,-1,0,-1,0,-4,-3,3,-2,-3,-2,-3,-3,0,-3,-2,3,1,1,-1,1,2,-1,4,1,2,2,0,0,3,5,7,2,-1,0,-1
-3,-1,-3,-2,-2,-1,0,-1,-2,-1,-1,-2,0,0,0,-2,-4,-3,-2,-1,-1,-3,-2,-1,-1,-4,-2,-5,0,-1,-1,0,0,-4,-4,4,0,-3,0,-1,-1,0,-2,-2,3,2,3,-1,1,1,-1,4,2,2,3,0,0,5,6,9,4,-1,1,0
-2,-1,-3,-1,-1,-1,1,0,-1,0,0,-2,0,0,0,-1,-4,-2,-3,-2,-1,-3,-3,0,-2,-3,-1,-4,1,-1,-2,1,1,-3,-3,4,2,-2,2,1,2,0,0,-2,2,2,5,-1,1,1,-1,5,3,1,3,0,1,6,7,9,5,0,1,-1
0,0,-3,-1,0,-1,2,0,0,1,0,-1,0,-1,1,-1,-3,-1,-3,-2,-2,-3,-3,1,-1,-2,0,-2,2,0,-2,2,1,-1,-2,3,4,-1,2,3,4,1,1,-2,1,2,6,0,1,0,-1,4,4,0,3,1,1,6,7,8,5,1,1,0
1,0,-2,0,2,-1,1,1,2,2,0,0,0,-1,1,0,-1,1,-2,-3,-1,-1,-2,1,-1,0,1,0,3,0,-1,2,1,1,-1,2,4,0,2,4,5,1,2,-1,0,1,5,0,0,-1,0,3,3,-1,3,1,1,4,5,6,4,1,1,-1
1,0,-1,1,3,0,1,2,3,2,-1,0,0,0,1,1,1,3,-1,-2,0,1,-1,1,0,1,2,3,2,0,-1,2,0,1,0,0,3,1,1,3,4,1,2,-1,-1,0,3,1,0,-2,0,1,1,-1,2,1,1,1,3,3,2,0,0,-1
1,0,0,2,4,0,0,2,3,2,0,0,0,0,0,1,1,3,0,-1,1,2,0,0,1,2,2,3,0,0,-1,0,-1,1,1,-2,1,1,0,1,1,0,1,0,-2,-1,0,1,0,-3,1,-1,0,-1,1,0,0,-2,0,-1,0,-1,0,-1
1,0,0,2,4,-1,-1,1,2,1,0,0,0,1,0,0,1,2,1,0,1,3,1,0,2,3,2,3,-2,-1,-1,-1,-2,1,1,-3,-1,2,-1,0,-1,0,1,1,-3,-1,-2,1,0,-3,1,-3,-2,-1,0,-1,0,-5,-2,-4,-2,-2,-1,0
0,0,0,2,2,-1,-1,0,1,0,0,0,0,1,-1,0,1,0,2,1,0,2,2,-1,1,3,0,2,-5,-2,-1,-2,-2,0,1,-3,-3,1,-2,-1,-3,-1,1,2,-3,-2,-3,0,0,-2,1,-4,-4,-1,-1,-2,0,-6,-5,-5,-3,-3,-1,0
0,0,0,2,1,-1,-1,-1,0,0,0,0,-1,1,-1,0,0,-2,2,2,-1,1,2,0,0,1,-1,1,-5,-2,-1,-2,-1,-1,0,-3,-3,1,-1,-1,-4,-2,1,2,-2,-1,-3,0,0,-1,1,-4,-4,-2,-2,-2,-1,-6,-8,-6,-3,-3,-1,0
0,0,0,2,-1,-2,-1,-1,-2,-1,1,0,-1,1,-2,0,0,-3,1,1,-2,0,1,0,-1,0,-2,0,-4,-2,0,-1,0,-1,0,-1,-3,0,0,-1,-4,-2,0,2,-1,-1,-2,-1,-1,0,1,-4,-4,-2,-3,-2,-1,-5,-8,-5,-2,-2,-1,0
0,-1,0,2,-2,-1,0,-1,-2,-2,0,0,-1,1,-1,0,0,-3,1,0,-2,-1,0,0,-2,-1,-3,0,-2,-1,1,1,0,-1,0,0,-2,0,0,-2,-3,-2,0,1,0,-1,-2,-1,-1,0,0,-3,-3,-2,-3,-2,-2,-3,-7,-4,-1,-1,0,0
-1,-2,0,1,-3,-1,0,-2,-3,-2,0,0,-1,0,-1,-1,0,-2,0,0,-2,-1,0,-1,-2,-2,-3,-1,1,0,2,2,-1,-2,-1,0,-1,-2,0,-3,-2,-2,-1,0,0,-1,-2,-2,-2,0,-1,-2,-2,-1,-3,-2,-3,-1,-5,-3,0,0,0,0
-2,-2,0,0,-4,-1,0,-2,-3,-2,0,0,-2,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-1,3,1,1,2,-2,-2,-2,0,-1,-3,-1,-3,0,-2,-3,-1,0,0,-2,-2,-2,0,-2,-1,-1,-1,-3,-1,-4,0,-2,-2,0,1,0,0
-2,-2,0,-1,-4,-1,0,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,3,1,1,1,-2,-3,-4,-2,-1,-4,-2,-3,0,-2,-3,-2,-1,0,-2,-2,-3,0,-3,-1,0,-1,-3,-2,-4,1,0,-1,-1,1,0,-1
-3,-2,-1,-2,-4,-1,-1,-2,-2,-2,-2,-2,-2,-3,-1,-3,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,0,-2,2,0,-1,-1,-3,-3,-5,-3,-1,-4,-2,-3,1,-1,-3,-2,-2,0,-3,-2,-2,0,-3,-1,1,0,-2,-2,-3,1,2,0,-1,1,-1,-1
-3,-2,-1,-3,-3,-1,-1,-2,-1,-1,-2,-2,-2,-4,0,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,0,-3,0,0,-2,-3,-2,-3,-5,-3,-1,-4,-2,-2,1,-1,-2,-2,-2,0,-2,-2,-2,0,-2,-1,1,0,0,-1,-1,1,3,0,0,1,-1,-1
-2,-1,-1,-3,-3,0,-1,-1,-1,-1,-2,-3,-1,-3,0,-1,-2,-1,-2,-2,-1,-2,-2,-1,-1,-1,0,-3,-2,-1,-3,-5,-1,-2,-4,-2,-1,-2,-1,-1,1,0,-1,-2,-2,-1,-1,-2,-1,-1,-1,0,1,0,1,0,0,1,3,1,0,1,-1,-2
-1,0,-1,-3,-2,0,-1,0,0,0,-2,-2,-1,-1,0,0,-1,-1,-1,-2,0,-1,-2,-1,-1,-1,-1,-3,-3,-2,-4,-5,0,0,-2,-1,-1,0,-1,0,1,0,0,-1,-1,-1,0,-1,0,-1,0,0,1,0,2,1,2,1,2,1,1,1,-1,-2
0,1,0,-3,-1,1,-1,1,0,0,-1,-1,0,1,0,1,0,0,-1,-1,0,0,-1,0,0,-2,-2,-1,-3,-1,-3,-4,1,2,1,1,0,2,0,1,0,1,0,0,0,-1,1,0,0,-1,0,1,1,1,2,2,3,1,2,1,1,1,-1,-2
1,2,1,-1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,-1,0,0,0,0,1,1,-1,-1,0,-2,0,-1,-2,2,3,3,2,1,3,0,1,0,2,0,1,1,0,2,1,1,-1,0,1,1,1,2,2,4,1,2,1,0,1,0,-2
1,2,2,0,1,2,0,1,0,1,1,2,1,3,0,2,2,1,0,1,0,0,1,2,2,0,0,1,-1,0,0,0,2,4,5,2,2,3,0,1,0,2,0,1,1,0,2,2,2,0,0,1,1,2,1,2,3,1,1,0,-1,0,1,-1
1,1,2,1,2,2,1,0,0,1,2,2,1,2,0,2,1,1,0,1,0,1,2,2,2,1,1,2,0,1,2,1,1,4,6,2,2,2,0,1,0,1,0,1,1,1,2,2,2,0,-1,1,0,1,1,1,2,0,1,0,-2,0,1,0
1,0,1,2,2,1,1,0,1,1,1,2,2,0,0,1,0,1,1,2,0,0,2,2,2,2,2,2,1,1,3,3,1,2,5,2,2,1,0,1,0,1,0,0,1,1,2,2,1,1,-1,1,0,1,0,0,0,-1,0,0,-2,-1,1,1
0,0,0,1,2,0,0,-1,1,1,1,1,2,-1,0,0,0,0,1,1,0,0,2,1,1,2,2,1,1,0,3,4,0,0,2,1,1,-1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,-1,0,-1,-1,-1,-1,-1,0,-2,-2,1,1
0,-1,-1,1,1,-1,0,-1,0,1,0,0,1,-2,0,-1,-1,0,1,1,0,0,0,0,0,2,1,0,2,-1,1,4,-1,-1,0,0,1,-2,0,1,1,-1,1,-1,0,0,0,-1,0,1,0,0,-1,-1,-2,-2,-3,-1,-2,0,-1,-3,0,2
0,-1,-2,0,0,-2,-1,-1,0,0,-1,-1,0,-2,0,-2,-2,-1,0,0,0,0,0,-1,-2,0,0,0,1,-1,0,3,-1,-2,-2,-1,0,-2,0,1,1,-2,1,-1,0,-1,-1,-2,-1,0,0,0,-2,-1,-2,-1,-4,-1,-2,0,0,-3,0,1
-1,-1,-2,-1,-1,-3,-1,-1,-1,-1,-1,-2,0,-1,0,-3,-1,-1,0,-1,0,0,-1,-2,-3,-1,0,-1,1,-2,-1,1,-1,-2,-4,-1,0,-1,-1,0,0,-2,1,-1,0,-2,-2,-2,-1,-1,0,-1,-2,-2,-2,-1,-4,-1,-2,0,1,-3,-1,0
-1,-1,-2,-1,-1,-2,-1,0,-1,-2,-1,-2,-1,-1,0,-3,-1,-1,-1,-1,0,0,-2,-2,-4,-2,-1,0,0,-1,-2,-1,-1,-2,-4,-2,-1,0,-1,-1,0,-2,0,-2,0,-2,-3,-2,-2,-2,0,-2,-2,-2,-2,-1,-4,-1,-2,-1,0,-2,-2,0
-1,-1,-2,-1,-1,-1,-1,0,-1,-2,-1,-2,-1,-1,-1,-2,0,-1,-1,-2,0,0,-2,-2,-3,-2,-1,-1,0,-1,-2,-3,-1,-2,-3,-2,-2,0,-2,-2,-1,-2,0,-2,-1,-2,-4,-2,-2,-2,-1,-2,-2,-2,-1,0,-3,-1,-2,-1,0,-1,-2,-1
-1,-1,-1,-1,0,-1,0,0,-2,-1,-2,-3,-2,-1,-1,-2,0,-2,-1,-2,-1,0,-1,-2,-2,-2,-2,-1,-2,0,-2,-4,-1,-2,-3,-3,-3,-1,-2,-2,-3,-1,-1,-1,-1,-2,-3,-1,-2,-2,-1,-2,-1,-2,0,0,-2,-1,-1,-1,-1,0,-2,-1
-1,-1,-2,-2,-1,0,-1,-1,-1,-1,-2,-3,-2,-1,-2,-1,0,-2,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-3,0,-2,-3,-1,-2,-2,-2,-3,-2,-2,-2,-3,0,-2,-1,-2,-1,-2,-1,-1,-2,-1,-2,-1,-1,1,-1,-1,-1,-2,-2,-2,0,-1,-1
-1,-1,-2,-2,-1,0,-1,-1,-1,-1,-2,-2,-3,-1,-3,0,-1,-2,-1,-2,-3,-2,-1,-2,0,-1,-2,-3,-4,0,-1,-2,-2,-1,-1,-2,-4,-2,-1,-2,-4,0,-3,0,-2,0,-1,0,-1,-1,0,-1,0,0,1,-1,1,-1,-1,-2,-2,1,-1,-2
0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,0,-2,0,-1,-2,-1,-2,-3,-3,-1,-1,0,-1,-2,-2,-4,-1,-1,-1,-2,-1,0,-1,-3,-2,0,-1,-4,0,-3,0,-2,1,0,0,-1,-1,0,0,0,0,1,-1,2,-1,-1,-2,-2,1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-2,1,-1,-2,-1,-1,-2,-3,0,-1,0,-1,-2,-1,-3,-1,0,0,-2,0,1,0,-2,-1,1,-1,-3,0,-2,0,-1,1,1,0,-1,-1,0,0,1,1,0,-1,3,-1,0,-1,-2,1,-2,-1
0,0,0,0,-1,-1,-1,-1,0,-1,0,2,0,1,-1,0,-1,-1,-1,0,-2,-2,0,0,0,-1,-1,0,-2,-1,0,1,-2,0,1,1,-1,0,1,0,-2,0,-1,1,0,1,2,0,0,0,0,0,1,1,0,-1,3,-1,1,0,-1,1,-2,0
0,0,1,1,0,0,0,0,0,-1,1,2,0,1,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,1,0,0,1,1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,1,0,-1,-1,3,0,1,0,0,0,-1,0
0,0,1,1,0,0,0,0,0,-1,0,2,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,2,1,-1,0,-1,0,0,1,0,1,1,1,1,0,0,1,0,-1,-1,2,0,1,1,1,0,-1,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,1,1,0,1,1,2,0,0,1,2,0,0,1,2,1,0,-1,2,0,0,0,1,0,0,1,2,1,0,0,0,-1,-1,-1,0,0,0,1,2,0,0,0
-1,0,0,0,0,0,1,0,-1,0,0,0,0,-1,1,-1,0,1,1,1,2,2,0,-1,1,1,0,0,2,0,0,0,2,0,-1,0,1,0,0,-1,2,0,0,0,0,0,-1,0,2,2,0,-1,-1,-1,-1,-1,-1,0,0,1,2,-1,0,0
-1,0,0,-1,0,0,0,-1,-1,1,-1,-1,-1,-1,1,-1,0,1,1,1,2,2,-1,-2,1,1,0,0,1,0,0,0,2,0,-1,-1,0,0,-1,-1,3,0,1,0,0,0,-1,-1,1,1,-1,-1,-2,-1,0,0,-2,1,-1,0,1,-1,1,-1
-1,0,-1,-1,0,0,0,-1,0,1,0,-2,0,-1,1,-1,0,1,0,0,1,1,-1,-3,-1,0,0,0,1,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,2,0,1,0,0,-1,-2,-2,-1,0,-1,-2,-2,-1,0,0,-3,0,-2,-1,1,-1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-2,0,-1,0,-1,0,0,-1,-1,0,0,-1,-2,-2,-1,-1,-1,0,0,-1,-2,0,0,-1,-1,-1,-2,-2,0,1,-1,1,0,0,-1,-2,-2,-2,-1,-1,-2,-3,-1,-1,1,-3,0,-2,-2,0,-1,0,-1
-1,0,0,-2,-1,-1,-2,-2,0,0,0,-2,0,-1,-1,-1,0,0,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,-1,-2,-1,0,-1,-1,-1,-3,-2,0,0,-1,0,0,-1,-2,-1,-2,-3,-2,-1,-2,-2,0,-1,1,-3,-1,-1,-2,-1,-1,0,-1
0,-1,0,-2,-1,-1,-2,-1,0,-1,0,-1,0,-1,-3,-1,0,-1,-3,-2,-3,-3,-1,0,-2,-2,-1,-1,-2,-1,-2,-3,-2,0,-1,0,-1,-3,-2,-1,-1,-1,-1,-1,-2,-2,-1,-2,-3,-2,-1,-1,-2,0,-2,1,-3,-1,-1,-2,-2,-1,0,0
0,-1,0,-1,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-3,-1,-1,-1,-2,-2,-3,-3,0,1,-2,-2,0,-1,-2,-2,-2,-2,-3,0,-1,0,-1,-2,-1,-1,-2,0,-2,-1,-3,-2,-1,-1,-3,-2,0,-1,-1,0,-2,0,-2,-1,-1,-1,-2,-1,0,0
-1,-1,0,-1,-1,-1,-2,-1,-1,-2,-1,-1,-1,0,-3,-1,-1,-1,-1,-2,-3,-3,0,1,-1,-1,0,-1,-1,-2,-1,-1,-3,0,-1,0,0,-1,-1,-1,-3,0,-3,-1,-3,-2,-1,-1,-2,-2,0,0,-1,-1,-2,-1,-2,-2,-1,-1,-2,-1,0,0
-1,-1,-1,0,0,-1,-1,-1,-2,-2,-2,-1,-1,0,-2,-1,-1,-1,-1,-1,-2,-2,0,0,-1,-1,0,-1,0,-2,-1,0,-3,0,-1,0,0,0,0,-1,-3,0,-3,-1,-2,-1,0,0,-1,-1,0,1,0,-1,-1,-2,-2,-2,-1,0,-2,-1,-1,-1
-1,-1,-1,0,0,-1,0,0,-2,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1,0,0,-2,0,-1,-1,0,1,-1,0,-3,-1,-2,-1,-1,-1,0,0,0,0,0,1,1,-1,0,-3,-1,-2,-1,0,-2,0,-1,-1
-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,-2,0,0,0,1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-2,-1,-1,-2,-1,1,0,0,-2,-1,0,0,1,0,0,-1,0,0,0,1,1,-1,1,-4,-1,-1,-1,0,-1,0,-1,-1
-1,0,-1,0,1,0,1,1,-1,0,0,0,0,0,1,1,-2,0,0,0,1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,-2,-1,1,0,1,-1,0,1,0,2,1,1,0,1,0,-1,1,2,0,1,-3,0,-1,-1,0,0,0,-2,-1
-1,0,-1,0,0,-1,0,1,0,0,0,1,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,-1,0,-2,-1,0,0,1,0,0,1,-1,2,1,1,0,0,0,-1,0,1,0,1,-2,1,0,0,0,0,0,-1,-1
0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,1,0,-1,-1,0,0,1,1,-1,-1,0,0,-1,-1,-2,0,0,-1,0,-1,0,-1,-2,0,0,1,1,0,1,-1,1,1,0,0,0,0,-1,0,0,0,0,-1,2,1,0,0,1,0,-1,-1
0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,0,0,-1,0,-2,0,0,-1,1,-1,0,-1,-1,0,0,0,1,0,1,-2,0,1,-1,0,-1,0,-1,-1,-1,0,0,0,2,1,0,0,1,0,0,-1
0,0,-1,-2,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,-1,1,0,-1,0,-1,-1,0,-1,-1,0,-1,1,0,-1,1,-1,0,-1,-1,0,-1,-1,1,0,0,-2,-1,0,-2,0,-1,-1,-1,-1,-2,-1,-1,2,1,1,1,0,0,0,0,-1
0,0,0,-2,-2,0,-1,-1,0,-1,0,-2,-1,-1,-2,-2,0,-1,1,0,-2,-1,0,0,0,-1,0,0,0,0,1,0,2,0,0,0,0,0,-1,-2,0,0,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,-1,-1,2,1,0,0,-1,0,1,1,0
0,0,0,-2,-2,0,-1,-2,0,-1,-1,-2,-1,-1,-2,-2,0,-1,1,0,-2,-1,0,1,0,-1,-1,1,0,0,0,1,2,0,0,0,0,0,-1,-2,-1,0,-1,0,-2,-2,-3,-1,-1,-2,-1,-1,-2,-1,-2,2,0,-1,0,-1,-1,0,0,0
0,0,0,-1,-2,1,-2,-2,0,-1,-1,-1,-1,-1,-2,-1,0,0,0,0,-2,-1,1,1,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-1,-1,-2,1,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,-2,2,-1,-1,0,-1,-1,0,0,0
0,0,0,0,-1,1,-2,-2,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,-1,-1,1,1,-1,0,0,0,0,-1,-1,1,0,0,0,0,0,-1,0,-2,-1,-1,-2,2,-1,-2,-1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,0
